StopID;DIVA;StopText;Municipality;MunicipalityID;Latitude;Longitude
2757;60200170;Brigittaplatz;Wien;49000001;48.2329244;16.3701342
2758;60201443;Wallensteinplatz;Wien;49000001;48.2295195;16.3710864
2759;60201891;Taborstraße U;Wien;49000001;48.219567;16.3798629
2760;60200789;Liesing, Bad;Wien;49000001;48.1325031;16.2812728
2761;60200998;Pellmanngasse;Wien;49000001;48.1306564;16.2887827
2762;60200610;Josef-Meder-Gasse;Wien;49000001;48.129901;16.2944421
2763;60201236;Siebenhirten, Brunner Straße;Wien;49000001;48.1297271;16.2980893
2764;60200059;An den Steinfeldern;Wien;49000001;48.1375869;16.2983318
2765;60200204;Carlbergergasse;Wien;49000001;48.140884;16.2981881
2766;60200726;Kugelmanngasse;Wien;49000001;48.1410279;16.3038205
2767;60201603;Herziggasse;Wien;49000001;48.140884;16.3121389
2768;60201604;Eitnergasse;Wien;49000001;48.1386181;16.3122647
2769;60201606;Stipcakgasse;Wien;49000001;48.135147;16.316352
2770;60201605;Siedlung Wienerflur;Wien;49000001;48.1319815;16.31531
2771;60201607;Atzlergasse;Wien;49000001;48.129895;16.3153998
2772;60201620;Sevcikgasse;Wien;49000001;48.1288097;16.3178702
2773;60201620;Sevcikgasse;Wien;49000001;48.1289536;16.3184541
2774;60201609;Wienerflurgasse;Wien;49000001;48.131274;16.3186517
2775;60201605;Siedlung Wienerflur;Wien;49000001;48.1321074;16.3153729
2776;60201606;Stipcakgasse;Wien;49000001;48.135087;16.3165676
2777;60200150;Hetmanekgasse;Wien;49000001;48.1366877;16.3169629
2778;60201604;Eitnergasse;Wien;49000001;48.1386181;16.3124983
2779;60201603;Herziggasse;Wien;49000001;48.1409679;16.312103
2780;60200726;Kugelmanngasse;Wien;49000001;48.1411538;16.3034253
2781;60200204;Carlbergergasse;Wien;49000001;48.1409919;16.2978917
2782;60200059;An den Steinfeldern;Wien;49000001;48.1370534;16.2979995
2783;60200576;Industriegelände Liesing-West;Wien;49000001;48.1334743;16.2978198
2784;60201236;Brunner Straße, Ketzergasse;Wien;49000001;48.1296372;16.2971011
2785;60200610;Josef-Meder-Gasse;Wien;49000001;48.1300808;16.2939121
2786;60200998;Pellmanngasse;Wien;49000001;48.1308603;16.288109
2787;60200789;Liesing, Bad;Wien;49000001;48.1320054;16.281695
2788;60205133;Vösendorf-Siebenhirten;Vösendorf;43017023;48.1260635;16.3178882
2789;60204735;Schwechat, Rathausplatz;Schwechat;43007040;48.1411298;16.4760545
2790;60205671;Schwechat, Hauptplatz;Schwechat;43007040;48.1408181;16.4777973
2791;60204719;Schwechat, Ehrenbrunngasse;Schwechat;43007040;48.1390197;16.4788393
2792;60205671;Schwechat, Hauptplatz;Schwechat;43007040;48.1409559;16.4776895
2793;60205921;Schwechat, Plankenwehrstraße;Schwechat;43007040;48.1419091;16.4748059
2794;;Ziegelhofstraße, Oberfeldgasse;;;;
2795;60201680;Badeteich Hirschstetten;Wien;49000001;48.242635;16.480618
2796;60201023;Karl-Bednarik-Gasse;Wien;49000001;48.245698;16.4829446
2798;60201007;Perfektastraße U;Wien;49000001;48.1362321;16.3121659
2799;60204808;Schwechat, Möhringgasse;Schwechat;43007040;48.1406442;16.4796837
2800;60204808;Schwechat, Möhringgasse;Schwechat;43007040;48.1408061;16.4798634
2801;;Friedensbrücke U;;;;
2802;;Roßauer Lände U;;;;
2805;;Roßauer Lände U;;;;
2806;;Friedensbrücke U;;;;
2808;60200161;Braunschweiggasse;Wien;49000001;48.190063;16.2948015
2809;60201404;Unter St. Veit;Wien;49000001;48.1913326;16.2876329
2810;60200956;Ober St. Veit;Wien;49000001;48.1928837;16.2744456
2811;60200560;Bhf. Hütteldorf;Wien;49000001;48.1963808;16.2613392
2812;60201404;Unter St. Veit;Wien;49000001;48.1908416;16.2867885
2813;60200161;Braunschweiggasse;Wien;49000001;48.1890809;16.2965172
2814;60200520;Hietzing;Wien;49000001;48.1880927;16.3014669
2815;;Am Schöpfwerk;;;;
2816;60200285;Erlaaer Straße;Wien;49000001;48.1421189;16.313702
2817;60201007;Perfektastraße;Wien;49000001;48.136352;16.3124444
2818;60200285;Erlaaer Straße;Wien;49000001;48.1420409;16.3138996
2819;60200048;Am Schöpfwerk U;Wien;49000001;48.1613091;16.3239877
2820;;Stadtpark;;;;
2821;;Stadtpark;;;;
2822;;Stadlau;;;;
2823;60200299;Aspernstraße U;Wien;49000001;48.2231281;16.4751472
2852;;Umleitung N6 Gudrunstraße;;;;
2854;60201850;Umleitung N64 über Hohenbergstraße;Wien;49000001;48.1642931;16.3149686
2855;;Dummy für U4;;;;
2856;;;;;;
2859;60201035;;Wien;49000001;48.1989735;16.3120222
2875;60201522;Zentralfriedhof 3.Tor;Wien;49000001;48.152482;16.4488356
2876;60202911;Wartegleis Bahnhof Simmering;Wien;49000001;48.1667017;16.4239612
2877;60200012;Auf der Schmelz;Wien;49000001;48.2036497;16.3167203
2878;60201664;Schmelz, Gablenzgasse;Wien;49000001;48.2063139;16.3172503
2879;60202953;Pensionistenwohnhaus Laaer Berg;Wien;49000001;48.1510916;16.3845521
2880;60201664;Schmelz, Gablenzgasse;Wien;49000001;48.2063139;16.3171965
2881;60200012;Auf der Schmelz;Wien;49000001;48.2036556;16.3165766
2882;60200014;Alaudagasse U;Wien;49000001;48.1526019;16.3818302
2883;60200877;Minciostraße;Wien;49000001;48.2029312;16.3132349
2884;60201713;Schanzstraße, Akkonplatz;Wien;49000001;48.2013505;16.3143578
2885;60201713;Schanzstraße, Akkonplatz;Wien;49000001;48.2013086;16.3146273
2887;60200606;Johnstraße U;Wien;49000001;48.1987759;16.3190739
2888;60200246;TREFFPUNKT MUSEUM MARIA-THERESIEN-PLATZ;Wien;49000001;48.2061223;16.3603515
2889;60201430;KUNST HAUS WIEN;Wien;49000001;48.2052362;16.3582135
2890;;Museumsplatz;;;;
2891;;Mariahilfer Straße / Stiftgasse;;;;
2892;60201600;Königsklostergasse;Wien;49000001;48.201147;16.3593185
2895;60201600;HEERESGESCHICHTLICHES MUSEUM;Wien;49000001;48.2010691;16.3591568
2896;;Mariahilfer Straße / Stiftgasse;;;;
2897;;Heldenplatz;;;;
2899;60200020;Albertinaplatz;Wien;49000001;48.2054577;16.3680052
2900;60200014;Alaudagasse U;Wien;49000001;48.1525359;16.3818033
2901;60200734;Kärntner Straße;Wien;49000001;48.2036976;16.3697659
2902;60201102;Riemergasse;Wien;49000001;48.2075471;16.3774195
2903;60201320;Stephansplatz U;Wien;49000001;48.2090318;16.3731435
2904;60200544;Hoher Markt;Wien;49000001;48.2111689;16.3723171
2905;60201203;Schwertgasse;Wien;49000001;48.2123422;16.3696581
2906;60201090;Renngasse;Wien;49000001;48.2131384;16.3679423
2907;60200498;Helferstorferstraße;Wien;49000001;48.2139704;16.3654719
2909;60200524;Himberger Straße;Wien;49000001;48.1431319;16.3830699
2910;60201184;Schottentor U;Wien;49000001;48.2134616;16.3626782
2911;60201369;Teinfaltstraße;Wien;49000001;48.2117676;16.3646814
2912;60201456;Weidelstraße;Wien;49000001;48.1420469;16.3858367
2913;60202501;Oberlaa U, Laaer-Berg-Straße;Wien;49000001;48.1426823;16.3993115
2914;60200415;Graben, Petersplatz;Wien;49000001;48.2090977;16.3695233
2915;60201320;Stephansplatz U;Wien;49000001;48.2092114;16.3725776
2916;60201102;Riemergasse;Wien;49000001;48.208074;16.3772039
2917;60200245;Stubentor U;Wien;49000001;48.2072837;16.3798989
2918;60200949;Oberlaa U;Wien;49000001;48.1435095;16.3985389
2919;60201479;Wienerfeld;Wien;49000001;48.1527217;16.3643221
2920;60201193;Schwarzenbergplatz;Wien;49000001;48.2019134;16.3739879
2921;60200949;Oberlaa U, Laaer-Berg-Straße;Wien;49000001;48.1427543;16.3992665
2922;60200544;Hoher Markt;Wien;49000001;48.211157;16.37185
2923;60200975;Oper, Karlsplatz >;Wien;49000001;48.2024103;16.3702599
2924;60200020;Albertinaplatz;Wien;49000001;48.2047632;16.3694425
2925;60201144;Salzgries;Wien;49000001;48.212857;16.3727303
2926;60200873;Michaelerplatz;Wien;49000001;48.2083673;16.3664151
2927;60200776;Leopoldsdorfer Straße;Wien;49000001;48.1381565;16.3996348
2928;60201456;Weidelstraße;Wien;49000001;48.1421069;16.3858727
2929;60200524;Himberger Straße;Wien;49000001;48.1436054;16.3826836
2930;60201481;Neulaa U;Wien;49000001;48.1467762;16.3825938
2931;60201481;Neulaa U;Wien;49000001;48.1467343;16.3823423
2932;60200014;Alaudagasse U;Wien;49000001;48.154214;16.3826297
2933;60201119;Rotenturmstraße;Wien;49000001;48.210265;16.3744102
2934;60201198;Schwedenplatz U;Wien;49000001;48.2118633;16.3762876
2935;60201022;Plankengasse;Wien;49000001;48.2066491;16.3694694
2936;60200617;Julius-Ficker-Straße;Wien;49000001;48.2672952;16.4484673
2937;60201858;Aderklaaer Straße U;Wien;49000001;48.2648196;16.4526265
2938;60200506;Herrengasse U;Wien;49000001;48.2105883;16.3656785
2939;60200014;Alaudagasse U;Wien;49000001;48.1527817;16.3820009
2940;60201182;Schottenring U;Wien;49000001;48.216676;16.3703138
2941;60201129;Rudolfsplatz;Wien;49000001;48.2144733;16.3710774
2942;60200213;Concordiaplatz;Wien;49000001;48.2135634;16.3701342
2943;60204710;Schwechat, BHF S;Schwechat;43007040;48.1425145;16.4826841
2944;60200157;Brandstätte;Wien;49000001;48.2100794;16.3707899
2945;60200457;Habsburgergasse;Wien;49000001;48.2077447;16.3679692
2946;60201747;Joseph-Roth-Gasse;Wien;49000001;48.2218054;16.3940743
2947;60200195;Börse;Wien;49000001;48.2150778;16.3657234
2948;60201747;Joseph-Roth-Gasse;Wien;49000001;48.2218772;16.3939844
2949;60201385;Traisengasse S;Wien;49000001;48.2346237;16.385172
2950;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;48.2357606;16.3826118
2951;60200500;Dresdner Straße U;Wien;49000001;48.237394;16.3789377
2952;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;48.2363948;16.3831418
2953;60201037;Possingergasse;Wien;49000001;48.2092533;16.3180498
2954;60200617;Julius-Ficker-Straße;Wien;49000001;48.2672773;16.4481618
2955;60200219;Dammstraße;Wien;49000001;48.2347673;16.3752456
2956;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;48.236335;16.383007
2957;60200500;Dresdner Straße U;Wien;49000001;48.2374598;16.3790634
2958;60200219;Dammstraße;Wien;49000001;48.2346058;16.3752636
2959;60201160;Bhf. Meidling <>, Schedifkaplatz;Wien;49000001;48.1726209;16.3319827
2960;60200439;Gunoldstraße;Wien;49000001;48.2447468;16.3612319
2961;60200109;Barawitzkagasse, Hohe Warte;Wien;49000001;48.2447648;16.3553838
2962;60201138;Saarplatz;Wien;49000001;48.2452792;16.3499041
2963;60201253;Silbergasse;Wien;49000001;48.2431495;16.3488261
2964;60200376;Gatterburggasse;Wien;49000001;48.2388838;16.3493741
2965;60200208;Chimanistraße;Wien;49000001;48.2395659;16.3437866
2966;60200251;Dänenstraße;Wien;49000001;48.2371547;16.3341387
2967;60201397;Türkenschanzplatz;Wien;49000001;48.2347135;16.3281469
2968;60200393;Gersthof S;Wien;49000001;48.2313207;16.3284883
2969;60200217;Czartoryskigasse;Wien;49000001;48.2276884;16.3271498
2970;60201099;Richthausenstraße;Wien;49000001;48.2238882;16.3226582
2971;60201190;Schuhmeierplatz;Wien;49000001;48.2110492;16.3186787
2972;60200262;Albrechtskreithgasse;Wien;49000001;48.2190941;16.3203406
2973;60200508;Hernals, Wattgasse;Wien;49000001;48.2210094;16.3210323
2974;60200639;Kaiserebersdorf, Zinnergasse;Wien;49000001;48.1594875;16.4713384
2975;60201002;Pensionsversicherungsanstalt;Wien;49000001;48.229328;16.3976136
2976;60201099;Richthausenstraße;Wien;49000001;48.2236607;16.3227121
2977;60201490;Wilhelminenstraße;Wien;49000001;48.2158979;16.3193344
2978;60200669;Familienplatz;Wien;49000001;48.2139166;16.3188404
2979;60200508;Hernals, Wattgasse;Wien;49000001;48.2218892;16.321724
2980;60200217;Czartoryskigasse;Wien;49000001;48.2279158;16.3277337
2981;60200393;Gersthof S;Wien;49000001;48.2314464;16.3287218
2982;60201397;Türkenschanzplatz;Wien;49000001;48.2346357;16.328084
2983;60200144;Blaasstraße;Wien;49000001;48.2370709;16.341981
2984;60200474;Hardtgasse;Wien;49000001;48.237023;16.3480176
2985;60200376;Gatterburggasse;Wien;49000001;48.2394941;16.3490956
2986;60201253;Silbergasse;Wien;49000001;48.2431136;16.3490148
2987;60201138;Saarplatz;Wien;49000001;48.2452075;16.3498772
2988;60200109;Barawitzkagasse, Hohe Warte;Wien;49000001;48.2445494;16.3566594
2989;60200439;Gunoldstraße;Wien;49000001;48.2445793;16.3612768
2990;60201441;Waldgasse;Wien;49000001;48.1731301;16.3805636
2991;60201095;Reumannplatz U;Wien;49000001;48.1745499;16.3793329
2992;60200272;Eisenstadtplatz;Wien;49000001;48.1693858;16.3843815
2993;60201414;Urselbrunnengasse;Wien;49000001;48.1651559;16.3900947
2994;60201377;Theodor-Sickel-Gasse;Wien;49000001;48.1604462;16.3922507
2996;60200721;Kronawettergasse;Wien;49000001;48.1547414;16.3960416
2997;60200315;Filmteichstraße;Wien;49000001;48.1523861;16.3972902
2998;;Laaer Berg, Kurpark Nordeingang;;;;
2999;60200569;Höchstädtplatz;Wien;49000001;48.2388419;16.3772488
3000;;Weißenböckstraße;;;;
3001;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;48.2363828;16.3838155
3002;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;48.2358862;16.3837436
3003;60200380;Gaußplatz;Wien;49000001;48.225917;16.3700982
3004;;Kafkastraße (Schleife);;;;
3005;60201048;Prinzgasse;Wien;49000001;48.2399248;16.4820463
3006;;Hasibederstraße;;;;
3007;60200487;Hausfeldstraße S;Wien;49000001;48.234139;16.4862055
3008;;Hasibederstraße;;;;
3009;60200038;Zanggasse;Wien;49000001;48.239171;16.4842561
3010;60200403;Gladiolenweg;Wien;49000001;48.2374897;16.4785698
3011;60200487;Hausfeldstraße  U;Wien;49000001;48.233074;16.4866996
3012;60200729;Laaer Berg, Kurpark Nordeingang;Wien;49000001;48.1519186;16.4017369
3013;60200315;Filmteichstraße;Wien;49000001;48.1528955;16.3969489
3014;60200721;Kronawettergasse;Wien;49000001;48.1552507;16.3961314
3015;60200693;Lehenstraße;Wien;49000001;48.2307103;16.5225783
3016;60201377;Theodor-Sickel-Gasse;Wien;49000001;48.1604283;16.3924932
3017;60201414;Urselbrunnengasse;Wien;49000001;48.1646885;16.3909392
3018;60200272;Eisenstadtplatz;Wien;49000001;48.1695116;16.3846779
3027;60201441;Waldgasse;Wien;49000001;48.1731721;16.3810307
3038;60201687;Panethgasse;Wien;49000001;48.2590665;16.4489344
3039;60201688;Weingartenallee;Wien;49000001;48.2821347;16.4963115
3040;60201689;Süßenbrunn, Sportpark;Wien;49000001;48.2854464;16.4991592
3042;;Arnikaweg;;;;
3043;60200238;Siebeckstraße;Wien;49000001;48.2420846;16.4344086
3045;60200631;Kagraner Brücke;Wien;49000001;48.2390453;16.4305099
3046;60201141;Saikogasse;Wien;49000001;48.2505912;16.4344535
3047;60200081;Arminenstraße;Wien;49000001;48.2363529;16.4369868
3048;60200238;Siebeckstraße;Wien;49000001;48.2421444;16.4348578
3049;60201316;Steinbrechergasse;Wien;49000001;48.2336604;16.4386127
3050;60200121;Benatzkygasse;Wien;49000001;48.2298786;16.4397087
3051;60200746;Veitschiweg;Wien;49000001;48.2261504;16.4404453
3052;60200627;Kagran U;Wien;49000001;48.2432811;16.4337079
3053;60201241;Siedlung Einigkeit;Wien;49000001;48.2217635;16.4407777
3054;60200773;Leopoldauer Straße;Wien;49000001;48.2626667;16.4357561
3055;60201244;Siedlung Sonnheim;Wien;49000001;48.2196388;16.4408406
3056;60200273;Eisstoßgasse;Wien;49000001;48.217939;16.4408046
3057;60200627;Kagran U;Wien;49000001;48.2436281;16.43316
3058;60200627;Kagran U;Wien;49000001;48.2432811;16.4337079
3060;60200631;Kagraner Brücke;Wien;49000001;48.239877;16.4307255
3061;60200031;Alte Donau;Wien;49000001;48.2371427;16.4256501
3062;60200618;Julius-Payer-Gasse;Wien;49000001;48.2342108;16.4201524
3064;;Kagran U;;;;
3066;60200633;Kagraner Platz U;Wien;49000001;48.2509441;16.4436703
3067;60200627;Kagran U;Wien;49000001;48.2433948;16.4337618
3068;60200716;Kraygasse;Wien;49000001;48.2486531;16.4488805
3069;60200716;Kraygasse;Wien;49000001;48.2484976;16.4498417
3071;60201681;Kolletschkagasse;Wien;49000001;48.2390214;16.4798724
3076;60200618;Julius-Payer-Gasse;Wien;49000001;48.2342827;16.4211854
3077;60200031;Alte Donau;Wien;49000001;48.2363769;16.4250392
3083;60200329;Fischergrund;Wien;49000001;48.2160595;16.4408226
3084;60200868;Memlinggasse;Wien;49000001;48.2284005;16.521662
3085;60200627;Kagran U;Wien;49000001;48.2432512;16.43369
3086;;Kagran, U-Bahn;;;;
3087;60200584;Lieblgasse;Wien;49000001;48.2573799;16.4634781
3088;60200785;Tillmanngasse;Wien;49000001;48.2589828;16.4586362
3089;60201050;Puchgasse;Wien;49000001;48.2600055;16.4550699
3090;60200592;Hosnedlgasse Nord;Wien;49000001;48.260472;16.4648885
3091;60201122;Obachgasse;Wien;49000001;48.2615066;16.4642686
3092;60200822;Maculangasse;Wien;49000001;48.2614946;16.4559143
3093;60201050;Puchgasse;Wien;49000001;48.2600653;16.4548363
3094;60200785;Tillmanngasse;Wien;49000001;48.2585103;16.4588428
3095;60200955;Lieblgasse;Wien;49000001;48.2573799;16.4615198
3096;60200572;Senekowitschgasse;Wien;49000001;48.2542818;16.4588967
3097;60200550;Hosnedlgasse Süd;Wien;49000001;48.2548021;16.4617444
3098;60200822;Maculangasse;Wien;49000001;48.2614587;16.456049
3099;60201386;Voitgasse;Wien;49000001;48.2623618;16.4609898
3100;60200483;Haspingerplatz;Wien;49000001;48.2772206;16.40542
3101;60200860;Mayerweckstraße;Wien;49000001;48.2939458;16.3812104
3102;60200495;Heinrich-von-Buol-Gasse;Wien;49000001;48.2673132;16.4279318
3104;60201851;Franz-Sebek-Straße;Wien;49000001;48.2698904;16.4229102
3105;60201133;Ruthnergasse;Wien;49000001;48.2723418;16.4180593
3106;60201268;Skraupstraße;Wien;49000001;48.2742372;16.4137653
3107;60200483;Haspingerplatz;Wien;49000001;48.2775434;16.4052313
3108;60200598;Großjedlersdorf, Jochbergengasse;Wien;49000001;48.2799407;16.4012249
3109;60201248;Siemensstraße S;Wien;49000001;48.2711819;16.4197571
3110;60200531;Blumengärten Hirschstetten;Wien;49000001;48.2358204;16.4717336
3111;60200896;Murraygasse;Wien;49000001;48.2363589;16.474761
3112;60200403;Gladiolenweg;Wien;49000001;48.2377171;16.4790459
3113;60200038;Zanggasse;Wien;49000001;48.239153;16.4841663
3114;60200038;Zanggasse;Wien;49000001;48.2389616;16.4851095
3115;60201048;Prinzgasse;Wien;49000001;48.2400026;16.4820014
3117;60200896;Murraygasse;Wien;49000001;48.2364846;16.4744915
3118;60200531;Blumengärten Hirschstetten;Wien;49000001;48.2359221;16.4716797
3119;60200325;Giefinggasse;Wien;49000001;48.2680427;16.4260184
3120;60200495;Heinrich-von-Buol-Gasse;Wien;49000001;48.2671099;16.427806
3121;60201277;Sorgenthalgasse;Wien;49000001;48.2659976;16.4321808
3122;60201569;Meriangasse;Wien;49000001;48.2913519;16.3846689
3123;60201135;Rußbergstrasse;Wien;49000001;48.2878254;16.3834292
3124;60201333;Bhf. Strebersdorf S;Wien;49000001;48.2861278;16.381444
3125;60201135;Rußbergstraße;Wien;49000001;48.2877178;16.3837167
3126;60200260;Strebersdorf, Edmund-Hawranek-Platz;Wien;49000001;48.2910709;16.3863847
3127;60201248;Siemensstraße S;Wien;49000001;48.2712417;16.4197661
3128;;Prandaugasse;;;;
3129;60200767;Himmelteich;Wien;49000001;48.2255758;16.520566
3130;60200820;Längenfeldgasse U;Wien;49000001;48.1852778;16.3354323
3131;60200706;Korbergasse;Wien;49000001;48.1859307;16.338756
3132;60200379;Gaudenzdorfer Gürtel;Wien;49000001;48.1872063;16.3429871
3133;60200041;Am Hundsturm;Wien;49000001;48.1885359;16.3475146
3134;60200137;;Wien;49000001;48.1910931;16.3540543
3135;60201018;Pilgramgasse U;Wien;49000001;48.1925723;16.3548898
3136;60200205;Castelligasse;Wien;49000001;48.1886736;16.3582854
3137;60201233;Siebenbrunnengasse;Wien;49000001;48.1875417;16.3593274
3138;60201518;Zentaplatz;Wien;49000001;48.186284;16.3604144
3139;60200306;Fendigasse;Wien;49000001;48.1840979;16.3559767
3140;60200277;Embelgasse;Wien;49000001;48.1827323;16.3522307
3141;60201232;Siebenbrunnenfeldgasse;Wien;49000001;48.1822112;16.354773
3142;60200590;Jahngasse;Wien;49000001;48.1830677;16.3570457
3143;60201069;Ramperstorffergasse;Wien;49000001;48.1849963;16.3603515
3144;60201233;Siebenbrunnengasse;Wien;49000001;48.1872662;16.3579171
3145;60200696;Kohlgasse;Wien;49000001;48.1878831;16.351584
3146;60200041;Am Hundsturm;Wien;49000001;48.1867871;16.3473978
3147;60200379;Gaudenzdorfer Gürtel;Wien;49000001;48.1856911;16.3442807
3148;60201868;Steinhagegasse;Wien;49000001;48.1849304;16.3404628
3149;60200082;Arndtstraße;Wien;49000001;48.1838044;16.337148
3150;60201286;Spengergasse;Wien;49000001;48.1847807;16.3573961
3151;60200267;Eichenstraße;Wien;49000001;48.1814386;16.3501467
3152;60201324;Stiegergasse;Wien;49000001;48.1882125;16.332926
3153;60200501;Henriettenplatz;Wien;49000001;48.1902427;16.3320007
3154;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;48.1916141;16.3307161
3155;60201179;Schmelzbrücke;Wien;49000001;48.1960873;16.3296471
3156;60201200;Schweglerstraße U;Wien;49000001;48.1967879;16.3277966
3157;60201200;Schweglerstraße U;Wien;49000001;48.1981292;16.3277876
3158;60201179;Schmelzbrücke;Wien;49000001;48.1960634;16.3295393
3159;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;48.1915362;16.3307341
3160;60200501;Henriettenplatz;Wien;49000001;48.1899792;16.3312461
3161;60201455;Wehrbrücklstraße;Wien;49000001;48.2247978;16.5316423
3162;60200820;Längenfeldgasse U;Wien;49000001;48.1848825;16.3354772
3163;60200437;Grenzgasse;Wien;49000001;48.1931651;16.3297639
3164;60200437;Grenzgasse;Wien;49000001;48.1934885;16.3295573
